elapsed_seconds,dominant_freq_hz,flow_intensity,total_magnitude,flow_running,vibration_rpm,x_axis_reading,y_axis_reading,z_axis_reading,vibration_intensity,has_real_signal
0.0,0.0,948.0,575.679,True,0.0,-86,183,539,1.81855491486533,False
0.098,0.0,912.7,573.071,True,0.0,-83,185,536,1.82338345209113,False
0.196,0.0,912.1,577.253,True,0.0,-86,185,540,1.82103229744639,False
0.294,0.0,878.0,572.574,True,0.0,-84,183,536,1.82474790655959,False
0.391,0.0,849.0,575.53,True,0.0,-85,183,539,1.81298936834044,False
0.498,0.0,825.8,578.025,True,0.0,-85,182,542,1.82545550847904,False
0.596,0.0,822.0,573.685,True,0.0,-83,184,537,1.82326406836012,False
0.693,0.0,821.7,573.658,True,0.0,-85,183,537,1.82411090677733,False
0.797,0.0,820.6,576.785,True,0.0,-85,184,540,1.82164858831457,False
0.895,0.0,818.6,572.722,True,0.0,-85,183,536,1.82640502196464,False
0.993,0.671162923177083,814.6,575.734,True,40.269775390625,-82,185,539,1.83723219301307,False
1.091,0.0,809.6,573.221,True,0.0,-82,183,537,1.84589496950866,False
1.194,0.0,808.5,577.404,True,0.0,-85,183,541,1.84202142025952,False
1.293,0.0,808.1,574.006,True,0.0,-83,185,537,1.84653713839359,False
1.402,0.0,786.8,573.174,True,0.0,-88,183,536,1.86238655200416,False
1.498,0.0,752.1,573.977,True,0.0,-85,184,537,1.86273291279957,False
1.596,0.0,712.5,574.126,True,0.0,-86,184,537,1.85761881275906,False
1.695,0.0,674.9,572.856,True,0.0,-88,182,536,1.86371203169461,False
1.801,0.0,648.7,573.071,True,0.0,-83,185,536,1.8745871632757,False
1.9,0.0,635.8,571.786,True,0.0,-85,183,535,1.8767484658491,False
1.998,0.0,630.0,573.191,True,0.0,-86,184,536,1.87373585489224,False
2.096,0.0,628.5,575.383,True,0.0,-84,183,539,1.85739236503255,False
2.193,0.0,628.1,576.175,True,0.0,-83,183,540,1.85484333449857,False
2.292,0.0,626.7,571.935,True,0.0,-86,183,535,1.8470453442256,False
2.4,0.0,613.0,576.32,True,0.0,-84,183,540,1.84825211702177,False
2.499,0.0,612.8,579.278,True,0.0,-85,183,543,1.8355211622554,False
2.591,0.0,607.0,572.107,True,0.0,-85,184,535,1.83484352817521,False
2.7,0.0,603.5,578.173,True,0.0,-86,182,542,1.84113161834067,False
2.798,0.0,582.6,574.893,True,0.0,-87,183,538,1.84537612051073,False
2.891,0.0,582.6,574.743,True,0.0,-86,183,538,1.83759454834077,False
2.998,0.0,463.7,572.574,True,0.0,-84,183,536,1.83974862968857,False
3.096,0.0,463.9,575.829,True,0.0,-87,183,539,1.83579140794472,False
3.194,0.0,418.0,576.814,True,0.0,-83,185,540,1.83636091981149,False
3.297,0.0,393.2,575.045,True,0.0,-88,183,538,1.83694448534948,False
3.395,0.0,380.5,574.913,True,0.0,-85,184,538,1.82691836314983,False
3.502,0.0,373.6,576.785,True,0.0,-85,184,540,1.82433520145414,False
3.6,0.0,369.1,575.062,True,0.0,-86,184,538,1.81805619371289,False
3.699,0.0,361.0,575.533,True,0.0,-87,185,538,1.82309504210219,False
3.797,0.0,350.8,576.785,True,0.0,-85,184,540,1.82164212669123,False
3.895,0.0,344.4,573.042,True,0.0,-85,184,536,1.81709617888177,False
3.992,0.0,344.4,575.702,True,0.0,-84,184,539,1.80116767662372,False
4.092,0.0,341.8,575.238,True,0.0,-83,183,539,1.80245661391412,False
4.2,0.0,342.4,576.468,True,0.0,-87,185,539,1.79662899554579,False
4.298,0.0,342.3,581.201,True,0.0,-83,187,544,1.83749923981225,False
4.395,0.0,346.5,589.694,True,0.0,-73,197,551,2.24067069513988,False
4.494,0.0,360.4,597.399,True,0.0,-69,210,555,3.01729763415592,False
4.591,0.0,389.5,607.882,True,0.0,-68,224,561,4.04652848860483,False
4.698,0.0,427.3,617.339,True,0.0,-73,233,567,5.03806181845818,True
4.794,0.0,473.6,626.493,True,0.0,-78,241,573,6.06248214232647,True
4.892,0.0,516.1,628.963,True,0.0,-83,241,575,6.91119231109451,True
4.999,0.0,560.3,632.716,True,0.0,-94,242,577,7.73249967150431,True
5.096,0.0,604.0,635.016,True,0.0,-102,240,579,8.59542813649939,True
5.199,0.0,645.1,634.137,True,0.0,-108,235,579,9.32212447259578,True
5.298,0.0,683.6,632.997,True,0.0,-112,230,579,10.0217139627088,True
5.396,0.0,720.1,632.179,True,0.0,-117,220,581,10.6699377677867,True
5.493,0.0,752.0,627.682,True,0.0,-120,216,577,11.2342230584676,True
5.602,0.0,779.4,622.294,True,0.0,-120,211,573,11.7335139816152,True
5.701,0.0,804.6,619.752,True,0.0,-122,205,572,12.1348353306901,True
5.8,0.0,824.9,613.894,True,0.0,-121,199,568,12.4442236705863,True
5.897,0.0,840.2,608.287,True,0.0,-118,192,565,12.6162027371714,True
5.996,0.0,852.9,604.362,True,0.0,-117,189,562,12.7995003186452,True
6.094,0.0,863.2,596.411,True,0.0,-116,185,555,12.9400285522945,True
6.191,0.0,870.7,592.056,True,0.0,-111,180,553,13.0331109310317,True
6.299,0.0,878.2,588.762,True,0.0,-110,179,550,13.1149343882247,True
6.396,0.0,881.9,584.724,True,0.0,-105,181,546,13.1548608338115,True
6.493,0.0,885.0,579.97,True,0.0,-101,180,542,13.1772005656483,True
6.6,0.0,887.3,583.045,True,0.0,-97,186,544,13.2379046588988,True
6.697,0.0,888.0,577.161,True,0.0,-95,189,537,13.1847810998983,True
6.795,0.0,889.2,583.471,True,0.0,-93,195,542,13.1824273369033,True
6.892,0.0,891.8,585.645,True,0.0,-96,200,542,13.1879209559445,True
6.997,0.0,894.3,586.352,True,0.0,-94,203,542,13.251045500609,True
7.095,0.0,898.1,589.269,True,0.0,-97,202,545,13.2600986479699,True
7.192,0.0,902.3,591.896,True,0.0,-103,204,546,13.2438639267828,True
7.289,0.0,908.3,594.85,True,0.0,-106,203,549,13.293707010953,True
7.402,0.0,914.6,594.509,True,0.0,-106,202,549,13.3896932270954,True
7.501,0.0,920.7,593.452,True,0.0,-109,200,548,13.4368223215834,True
7.599,0.0,925.2,589.238,True,0.0,-107,194,546,13.4123243395925,True
7.693,0.0,928.4,585.536,True,0.0,-104,190,544,13.4236784010269,True
7.803,0.0,931.0,583.579,True,0.0,-102,185,544,13.4698638224875,True
7.902,0.0,932.0,581.918,True,0.0,-94,184,544,13.4669428473635,True
8.0,0.0,931.9,579.445,True,0.0,-86,186,542,13.4572924079566,True
8.097,0.0,932.2,585.541,True,0.0,-80,193,547,13.4362992410947,True
8.195,0.0,932.7,587.818,True,0.0,-75,199,548,13.4472360559092,True
8.293,0.0,935.8,591.832,True,0.0,-73,206,550,13.4475232124484,True
8.391,0.0,941.8,601.363,True,0.0,-73,212,558,13.5078950200578,True
8.5,0.0,951.5,604.435,True,0.0,-70,219,559,13.6629706442898,True
8.598,0.671151658962838,962.5,609.017,True,40.2690995377703,-73,223,562,13.7928574933336,True
8.696,0.0,976.8,613.695,True,0.0,-75,230,564,13.9361256136299,True
8.793,0.0,993.5,617.161,True,0.0,-76,234,566,14.1263610464504,True
8.891,0.0,1012.0,623.386,True,0.0,-80,237,571,14.3630807221996,True
8.992,0.0,1033.4,628.2,True,0.0,-83,239,575,14.614612657256,True
