elapsed_seconds,dominant_freq_hz,flow_intensity,total_magnitude,flow_running,vibration_rpm,x_axis_reading,y_axis_reading,z_axis_reading,vibration_intensity,has_real_signal
0.0,0.0,1506.1,597.171,True,0.0,-100,202,553,1.46783495074725,False
0.102,0.0,1488.2,597.52,True,0.0,-99,198,555,1.47189172069111,False
0.199,0.0,1477.7,599.121,True,0.0,-97,201,556,1.47045302180908,False
0.298,0.668706648019219,1467.1,599.784,True,40.1223988811532,-99,202,556,1.4660487070847,False
0.395,0.0,1456.2,602.564,True,0.0,-101,201,559,1.47292508518454,False
0.497,0.0,1446.5,600.376,True,0.0,-99,201,557,1.46682459523429,False
0.596,0.0,1445.3,600.376,True,0.0,-99,201,557,1.46324369612134,False
0.694,0.0,1435.6,599.284,True,0.0,-98,201,556,1.46270698673323,False
0.802,0.0,1419.4,600.376,True,0.0,-99,201,557,1.45060807203789,False
0.901,0.0,1413.9,599.878,True,0.0,-98,200,557,1.41233575481309,False
1.0,0.0,1412.8,598.947,True,0.0,-100,199,556,1.393199464202,False
1.102,0.0,1407.9,595.667,True,0.0,-97,199,553,1.40160041109673,False
1.199,0.0,1402.4,596.095,True,0.0,-98,197,554,1.42017159767212,False
1.298,0.0,1399.8,599.614,True,0.0,-100,201,556,1.41645922467543,False
1.395,0.0,1398.6,599.614,True,0.0,-100,201,556,1.41958800372186,False
1.502,0.0,1394.7,600.978,True,0.0,-97,201,558,1.41605077905489,False
1.599,0.0,1392.5,596.501,True,0.0,-98,201,553,1.42008471619007,False
1.696,0.0,1390.8,595.74,True,0.0,-99,201,552,1.42680276688156,False
1.793,0.0,1389.6,597.594,True,0.0,-99,201,554,1.42914453594753,False
1.901,0.0,1387.7,599.114,True,0.0,-99,200,556,1.4241198046576,False
1.994,0.0,1386.5,600.376,True,0.0,-99,201,557,1.42074801060082,False
2.101,0.0,1385.8,597.594,True,0.0,-99,201,554,1.41943169890029,False
2.198,0.0,1385.0,600.971,True,0.0,-101,199,558,1.42536121576686,False
2.295,0.0,1384.7,601.735,True,0.0,-98,200,559,1.43264006723068,False
2.391,0.0,1384.5,597.09,True,0.0,-100,199,554,1.43484576675431,False
2.498,0.0,1384.3,597.858,True,0.0,-97,200,555,1.43496727282161,False
2.601,0.0,1384.1,600.709,True,0.0,-101,201,557,1.43636166479684,False
2.699,0.0,1383.8,594.311,True,0.0,-98,200,551,1.44862461474253,False
2.797,0.0,1382.9,597.76,True,0.0,-100,201,554,1.42621435210476,False
2.903,0.0,1382.5,599.114,True,0.0,-99,200,556,1.4192848930705,False
3.002,0.0,1381.2,597.76,True,0.0,-100,201,554,1.40050498645072,False
3.101,0.0,1379.9,600.376,True,0.0,-99,201,557,1.40697076825795,False
3.201,0.0,1377.9,598.687,True,0.0,-100,201,555,1.40250349908809,False
3.299,0.0,1375.7,600.709,True,0.0,-101,201,557,1.40963589437555,False
3.397,0.0,1374.6,598.616,True,0.0,-98,199,556,1.41087607534578,False
3.496,0.0,1371.0,599.28,True,0.0,-100,200,556,1.40607387167587,False
3.593,0.0,1367.6,597.51,True,0.0,-100,203,553,1.41841313585735,False
3.7,0.0,1358.0,597.603,True,0.0,-97,202,554,1.4320314671599,False
3.797,0.0,1356.8,597.004,True,0.0,-99,202,553,1.43787512254264,False
3.895,0.0,1349.6,597.594,True,0.0,-99,201,554,1.42680689648125,False
3.993,0.0,1341.6,597.429,True,0.0,-98,201,554,1.42425242750792,False
4.102,0.0,1323.5,598.186,True,0.0,-99,200,555,1.42274543264553,False
4.198,0.0,1322.4,599.878,True,0.0,-98,200,557,1.42159299851099,False
4.297,0.0,1312.4,594.141,True,0.0,-99,199,551,1.44255401304805,False
4.394,0.0,1301.5,595.907,True,0.0,-100,201,552,1.4495250621584,False
4.492,0.0,1289.7,594.226,True,0.0,-99,202,550,1.47326852794903,False
4.599,0.0,1267.2,595.74,True,0.0,-99,201,552,1.48237560032447,False
4.701,0.0,1257.5,594.987,True,0.0,-98,202,551,1.49084180987364,False
4.8,0.0,1256.5,594.161,True,0.0,-95,201,551,1.51877885903803,False
4.9,0.0,1235.1,600.314,True,0.0,-96,205,556,1.55137086649766,False
4.996,0.0,1234.2,596.854,True,0.0,-103,205,551,1.60983953831375,False
5.094,0.0,1226.4,600.325,True,0.0,-107,205,554,1.71028469228071,False
5.204,0.0,1214.6,598.185,True,0.0,-110,197,554,1.84643225987856,False
5.302,0.0,1210.0,593.19,True,0.0,-107,189,552,2.04505671908077,False
5.401,0.0,1207.9,587.589,True,0.0,-100,181,550,2.34356597363743,False
5.499,0.0,1208.8,584.278,True,0.0,-89,188,546,2.5598746353311,False
5.598,0.0,1208.1,590.134,True,0.0,-79,196,551,2.83628313059517,False
5.696,0.0,1208.8,598.227,True,0.0,-74,208,556,3.16416787856521,False
5.793,0.0,1212.1,608.85,True,0.0,-73,220,563,3.63276993879645,False
5.901,0.0,1216.3,619.213,True,0.0,-75,230,570,4.29975242152626,False
5.999,0.0,1225.1,629.553,True,0.0,-78,237,578,5.07567989069523,True
6.097,0.0,1235.0,631.839,True,0.0,-84,241,578,5.73461608102735,True
6.194,0.0,1246.6,640.345,True,0.0,-91,244,585,6.39375239198571,True
6.301,0.0,1260.2,644.499,True,0.0,-97,243,589,7.05196790756648,True
6.396,0.0,1271.5,643.926,True,0.0,-104,241,588,7.53204754773615,True
6.496,0.0,1282.7,642.555,True,0.0,-108,238,587,7.9657894367182,True
6.594,0.0,1292.6,640.308,True,0.0,-112,235,585,8.33624882029549,True
6.692,0.0,1302.1,639.386,True,0.0,-117,230,585,8.68455721286678,True
6.799,0.0,1311.3,635.567,True,0.0,-120,228,581,8.99068950739316,True
6.901,0.0,1317.8,632.712,True,0.0,-121,222,580,9.29027972252265,True
6.996,0.0,1325.9,635.618,True,0.0,-123,216,585,9.52662901625526,True
7.095,0.0,1331.8,626.037,True,0.0,-125,211,576,9.72813334803715,True
7.2,0.0,1336.9,621.805,True,0.0,-126,206,573,9.9521214232181,True
7.298,0.668713337226246,1340.6,615.699,True,40.1228002335747,-124,197,570,10.0933061998343,True
7.394,0.0,1343.7,609.377,True,0.0,-122,190,566,10.1736758154136,True
7.502,0.0,1344.9,599.682,True,0.0,-120,187,557,10.3316549937717,True
7.6,0.0,1345.8,592.352,True,0.0,-111,184,552,10.4125515905057,True
7.699,0.0,1346.1,591.684,True,0.0,-109,180,553,10.5069518298712,True
7.797,0.0,1345.7,585.437,True,0.0,-102,182,547,10.5895107584913,True
7.897,0.0,1346.5,582.715,True,0.0,-95,186,544,10.6194983081687,True
7.994,0.0,1345.5,584.067,True,0.0,-93,194,543,10.6797503534608,True
8.093,0.0,1343.6,587.106,True,0.0,-92,198,545,10.7152817622357,True
8.202,0.0,1340.7,592.406,True,0.0,-95,204,548,10.7820160909598,True
8.3,0.0,1335.6,596.688,True,0.0,-100,206,551,10.7894590722507,True
8.397,0.0,1324.5,599.564,True,0.0,-102,208,553,10.7440073087415,True
8.495,0.0,1323.8,594.953,True,0.0,-104,207,548,10.7637086902617,True
8.604,0.0,1305.7,595.951,True,0.0,-107,203,550,10.8321732198396,True
8.691,0.0,1305.0,594.349,True,0.0,-107,201,549,10.8009530285252,True
8.799,0.0,1283.2,594.95,True,0.0,-106,195,552,10.8694790225884,True
8.896,0.0,1283.2,586.87,True,0.0,-101,190,546,10.8629230133874,True
8.997,0.0,1272.8,582.561,True,0.0,-96,185,544,10.9378315159529,True
9.096,0.0,1262.5,581.139,True,0.0,-93,185,543,11.0720810465442,True
9.194,0.0,1253.6,583.86,True,0.0,-84,189,546,11.110102717621,True
9.301,0.0,1237.4,591.136,True,0.0,-77,197,552,11.2607309906399,True
9.4,0.0,1232.7,593.124,True,0.0,-74,204,552,11.3728870631356,True
9.499,0.0,1237.1,599.409,True,0.0,-71,215,555,11.5214525495769,True
9.598,0.0,1236.9,604.168,True,0.0,-71,223,557,11.6351389943904,True
9.695,0.0,1240.0,604.505,True,0.0,-69,227,556,11.830330409936,True
9.793,0.0,1245.5,617.764,True,0.0,-72,232,568,12.0405372077497,True
9.9,0.0,1250.6,622.384,True,0.0,-75,236,571,12.3194037335424,True
9.998,0.0,1260.1,625.07,True,0.0,-77,240,572,12.4947876636555,True
10.097,0.0,1267.4,626.608,True,0.0,-83,242,572,12.7024873373896,True
10.196,0.0,1277.9,636.633,True,0.0,-85,246,581,12.9720799795951,True
10.294,0.0,1286.7,634.629,True,0.0,-92,243,579,13.1789280096729,True
10.401,0.0,1299.1,641.839,True,0.0,-96,246,585,13.4977350333143,True
10.498,0.0,1310.9,642.322,True,0.0,-104,244,585,13.7315286621903,True
10.6,0.0,1321.9,643.268,True,0.0,-109,237,588,13.943049614747,True
10.697,0.0,1332.0,642.309,True,0.0,-116,231,588,14.1411320121739,True
10.793,0.0,1339.5,635.957,True,0.0,-121,226,582,14.2346436804388,True
10.901,0.0,1346.9,627.116,True,0.0,-127,213,576,14.3688587071484,True
11.003,0.0,1351.6,619.631,True,0.0,-126,205,571,14.5322534436978,True
11.102,0.0,1354.9,610.871,True,0.0,-123,197,565,14.5460979502543,True
11.201,0.0,1357.4,599.38,True,0.0,-120,189,556,14.6761376146972,True
11.296,0.0,1359.0,597.522,True,0.0,-112,182,558,14.6870809000121,True
11.395,0.0,1360.4,589.937,True,0.0,-108,181,551,14.7673393464712,True
11.494,0.0,1361.6,583.223,True,0.0,-100,182,545,14.8515290165355,True
11.602,0.0,1362.1,583.66,True,0.0,-97,185,545,14.9864609028052,True
11.699,0.0,1362.5,580.397,True,0.0,-94,188,541,15.0588097359731,True
11.797,0.0,1362.3,580.685,True,0.0,-93,195,539,15.1249869230819,True
11.894,0.0,1362.4,584.691,True,0.0,-90,200,542,15.1047656092578,True
11.997,0.0,1360.2,584.884,True,0.0,-92,205,540,15.2241899683941,True
12.096,0.0,1358.1,593.065,True,0.0,-94,209,547,15.1716544047892,True
12.193,0.0,1357.2,596.642,True,0.0,-99,209,550,15.1757285647789,True
12.301,0.0,1351.0,593.294,True,0.0,-101,209,546,15.2618824427514,True
12.399,0.0,1346.6,593.287,True,0.0,-103,208,546,15.2750540601836,True
12.497,0.0,1339.9,597.028,True,0.0,-104,205,551,15.2107681706067,True
12.605,0.0,1332.3,595.433,True,0.0,-106,202,550,15.2921214554976,True
12.697,0.0,1331.4,599.384,True,0.0,-106,200,555,15.2287697125283,True
12.794,0.0,1321.8,594.448,True,0.0,-108,198,550,15.2423227943749,True
12.891,0.0,1312.3,590.466,True,0.0,-105,196,547,15.2684501512907,True
13.0,0.0,1289.0,590.684,True,0.0,-105,191,549,15.3023352350943,True
13.102,0.668695499638227,1278.9,586.226,True,40.1217299782936,-101,188,546,15.4222817657192,True
13.201,0.0,1279.6,582.768,True,0.0,-99,187,543,15.4124735371348,True
13.299,0.0,1262.0,581.013,True,0.0,-96,186,542,15.4817148179539,True
13.396,0.0,1255.4,584.754,True,0.0,-90,189,546,15.5361664112975,True
13.495,0.0,1256.5,585.875,True,0.0,-85,189,548,15.5955681040835,True
13.594,0.0,1251.8,587.604,True,0.0,-79,194,549,15.7372191006818,True
13.696,0.0,1249.4,590.28,True,0.0,-75,198,551,15.7393590869967,True
13.794,0.0,1250.2,594.146,True,0.0,-71,208,552,15.8280241585055,True
13.901,0.0,1253.1,601.028,True,0.0,-69,215,557,16.0005923799179,True
14.0,0.0,1254.7,608.665,True,0.0,-70,223,562,16.1073443115543,True
14.098,0.0,1261.6,616.213,True,0.0,-73,230,567,16.1488007282234,True
14.195,0.0,1269.3,621.609,True,0.0,-73,237,570,16.2979782044147,True
14.293,0.0,1278.8,628.078,True,0.0,-76,241,575,16.4651911491336,True
14.401,0.0,1288.6,631.429,True,0.0,-82,243,577,16.6843859639963,True
14.498,0.0,1302.8,644.21,True,0.0,-87,246,589,16.8954429905541,True
14.594,0.0,1313.5,639.401,True,0.0,-97,244,583,16.9709548464481,True
14.699,0.0,1324.2,643.551,True,0.0,-105,242,587,17.12860209511,True
14.798,0.0,1335.1,644.152,True,0.0,-112,238,588,17.2818163026186,True
14.896,0.0,1343.4,636.329,True,0.0,-120,225,583,17.3871116779564,True
14.994,0.0,1349.9,630.401,True,0.0,-121,218,579,17.4763860127851,True
15.094,0.0,1355.3,623.972,True,0.0,-123,206,576,17.5485437128256,True
15.203,0.0,1359.5,611.805,True,0.0,-120,196,567,17.6005399981138,True
15.299,0.0,1361.3,603.12,True,0.0,-117,188,561,17.6415939859982,True
15.404,0.0,1364.2,594.593,True,0.0,-113,184,554,17.6747818091654,True
15.502,0.0,1365.9,592.254,True,0.0,-107,180,554,17.6876596941541,True
15.601,0.0,1367.3,588.356,True,0.0,-99,181,551,17.7021790545669,True
15.7,0.0,1367.8,586.135,True,0.0,-95,185,548,17.708832738715,True
15.798,0.0,1368.5,581.493,True,0.0,-93,189,542,17.7115630860468,True
15.895,0.0,1368.1,587.188,True,0.0,-93,195,546,17.6694813951161,True
15.993,0.0,1366.8,591.156,True,0.0,-92,199,549,17.5991023237682,True
16.102,0.0,1364.9,591.321,True,0.0,-94,204,547,17.4363323124819,True
16.2,0.0,1363.2,595.107,True,0.0,-96,206,550,17.2769914284162,True
16.297,0.0,1361.3,593.685,True,0.0,-102,207,547,17.2109383765597,True
16.394,0.0,1360.2,595.934,True,0.0,-101,206,550,17.0327695787672,True
16.502,0.0,1354.8,599.625,True,0.0,-103,205,554,16.7703907810396,True
16.599,0.0,1350.3,600.979,True,0.0,-106,202,556,16.6195480703313,True
16.692,0.0,1349.5,598.458,True,0.0,-106,200,554,16.5485188034513,True
16.795,0.0,1344.0,596.631,True,0.0,-108,199,552,16.4090683105943,True
16.892,0.0,1337.6,591.366,True,0.0,-107,192,549,16.2989790743041,True
16.992,0.0,1330.4,593.191,True,0.0,-105,193,551,16.1944589084716,True
17.1,0.0,1313.9,591.697,True,0.0,-102,190,551,16.0238701864659,True
17.201,0.0,1303.6,589.35,True,0.0,-103,185,550,15.9543550031355,True
17.3,0.0,1293.5,585.694,True,0.0,-98,185,547,15.9005151777813,True
17.398,0.0,1294.5,587.838,True,0.0,-92,183,551,15.8544149430005,True
17.494,0.0,1284.2,586.635,True,0.0,-86,188,549,15.8238612281071,True
17.603,0.0,1265.1,588.405,True,0.0,-78,194,550,15.8124645489774,True
17.702,0.0,1255.6,595.283,True,0.0,-75,199,556,15.7977592973811,True
17.8,0.0,1249.7,600.655,True,0.0,-71,208,559,15.8104777259146,True
17.899,0.0,1246.8,608.918,True,0.0,-70,216,565,15.8499729848781,True
17.998,0.0,1253.0,612.283,True,0.0,-71,225,565,15.9192756302503,True
18.097,0.0,1255.9,624.44,True,0.0,-74,232,575,16.0386661957489,True
18.196,0.0,1260.5,628.475,True,0.0,-78,239,576,16.1217010672295,True
18.294,0.0,1268.1,633.641,True,0.0,-82,244,579,16.295440138592,True
18.401,0.0,1274.5,642.554,True,0.0,-91,245,587,16.5757675475355,True
18.498,0.0,1284.9,645.037,True,0.0,-97,242,590,16.7629206067063,True
18.596,0.0,1295.7,643.715,True,0.0,-105,240,588,16.8654582529505,True
18.695,0.0,1304.7,645.968,True,0.0,-113,235,591,17.0908853756185,True
18.8,0.0,1314.1,642.546,True,0.0,-117,226,590,17.2289986035311,True
18.902,0.668720026567101,1321.7,635.877,True,40.123201594026,-122,220,584,17.3184414759168,True
18.995,0.0,1327.5,628.99,True,0.0,-123,210,580,17.350553921749,True
19.093,0.0,1331.5,620.291,True,0.0,-122,201,574,17.3659194396728,True
19.192,0.0,1336.2,613.189,True,0.0,-124,192,569,17.3903576925364,True
19.3,0.0,1340.2,603.201,True,0.0,-119,187,561,17.4061546791179,True
19.402,0.0,1343.5,603.014,True,0.0,-113,181,564,17.4545851106789,True
