elapsed_seconds,dominant_freq_hz,flow_intensity,total_magnitude,flow_running,vibration_rpm,x_axis_reading,y_axis_reading,z_axis_reading,vibration_intensity,has_real_signal
0.0,0.0,2654.2,555.689,True,0.0,-131,227,490,1.37804180547975,False
0.104,0.0,2654.2,554.338,True,0.0,-129,227,489,1.36973011840207,False
0.214,0.0,2653.8,550.168,True,0.0,-130,227,484,1.37649105610113,False
0.312,0.0,2653.4,553.047,True,0.0,-129,226,488,1.36023167904492,False
0.408,0.0,2653.0,551.928,True,0.0,-130,227,486,1.35513433099513,False
0.507,0.0,2652.6,552.873,True,0.0,-130,225,488,1.36166247173524,False
0.606,0.0,2652.5,553.221,True,0.0,-130,228,487,1.36420060562815,False
0.705,0.0,2652.2,553.69,True,0.0,-130,227,488,1.35839926428146,False
0.806,0.0,2651.9,552.52,True,0.0,-129,229,486,1.35669011511539,False
0.905,0.0,2651.2,552.639,True,0.0,-129,225,488,1.35632133063123,False
1.005,0.0,2651.4,553.648,True,0.0,-126,227,489,1.36962143251938,False
1.104,0.0,2651.5,550.58,True,0.0,-128,227,485,1.35911883635424,False
1.204,0.0,2650.6,551.109,True,0.0,-130,225,486,1.36007523349572,False
1.304,0.0,2650.2,552.575,True,0.0,-129,227,487,1.35434765956425,False
1.405,0.0,2649.6,549.521,True,0.0,-129,226,484,1.36008569236166,False
1.505,0.0,2648.8,551.048,True,0.0,-130,227,485,1.3633567420083,False
1.605,0.0,2648.0,552.165,True,0.0,-129,226,487,1.36362929374794,False
1.7,0.0,2647.6,551.932,True,0.0,-128,226,487,1.35987634430311,False
1.808,0.0,2647.0,551.283,True,0.0,-129,226,486,1.34064195996368,False
1.906,0.0,2646.4,552.873,True,0.0,-130,225,488,1.33875915469806,False
2.002,0.0,2645.6,555.929,True,0.0,-130,226,491,1.34785413894658,False
2.104,0.0,2644.9,551.05,True,0.0,-128,226,486,1.34913920932528,False
2.21,0.0,2643.2,550.227,True,0.0,-130,225,485,1.34410934351078,False
2.306,0.0,2642.6,551.048,True,0.0,-130,227,485,1.33936388892859,False
2.404,0.0,2641.5,555.16,True,0.0,-129,229,489,1.34072050054539,False
2.515,0.0,2640.6,554.694,True,0.0,-129,230,488,1.35709254124317,False
2.603,0.0,2640.1,551.875,True,0.0,-130,229,485,1.36154035567189,False
2.704,0.0,2638.7,552.165,True,0.0,-131,227,486,1.34375776669417,False
2.804,0.0,2637.7,554.337,True,0.0,-131,228,488,1.35013596557067,False
2.904,0.0,2636.6,557.861,True,0.0,-131,228,492,1.37106368040087,False
3.005,0.0,2636.1,554.572,True,0.0,-130,227,489,1.36925082688684,False
3.106,0.0,2634.5,552.34,True,0.0,-130,228,486,1.37008097063407,False
3.205,0.0,2633.9,554.749,True,0.0,-129,228,489,1.3731363444616,False
3.305,0.0,2633.5,554.337,True,0.0,-131,228,488,1.37253358071547,False
3.406,0.0,2631.8,552.635,True,0.0,-131,226,487,1.37694857180704,False
3.506,0.0,2630.7,554.399,True,0.0,-131,226,489,1.38247812852869,False
3.608,0.0,2629.5,552.635,True,0.0,-131,226,487,1.38523211188976,False
3.704,0.0,2628.2,555.518,True,0.0,-132,226,490,1.3980776122391,False
3.801,0.0,2627.8,556.103,True,0.0,-129,227,491,1.41030706800133,False
3.909,0.0,2626.5,556.103,True,0.0,-129,227,491,1.42219830702663,False
4.013,0.0,2625.6,553.045,True,0.0,-131,227,487,1.40226774003716,False
4.111,0.0,2624.1,552.399,True,0.0,-130,226,487,1.40343138313175,False
4.208,0.0,2622.5,552.809,True,0.0,-130,227,487,1.39906705552179,False
4.306,0.0,2621.9,552.106,True,0.0,-129,228,486,1.39555425975779,False
4.405,0.0,2620.7,552.165,True,0.0,-131,227,486,1.39942988805614,False
4.504,0.0,2618.2,553.221,True,0.0,-130,228,487,1.39733381550862,False
4.604,0.0,2617.6,555.628,True,0.0,-131,229,489,1.40253362601262,False
4.705,0.0,2615.4,553.456,True,0.0,-131,228,487,1.40321028549327,False
4.805,0.0,2614.4,558.037,True,0.0,-132,230,491,1.43009922125635,False
4.905,0.0,2612.9,558.274,True,0.0,-133,230,491,1.4686259344162,False
5.005,0.0,2612.2,560.387,True,0.0,-131,232,493,1.52777710501243,False
5.105,0.0,2611.1,551.413,True,0.0,-130,230,484,1.54290453869335,False
5.205,0.0,2610.0,556.923,True,0.0,-129,229,491,1.55750180923996,False
