elapsed_seconds,dominant_freq_hz,flow_intensity,total_magnitude,flow_running,vibration_rpm,x_axis_reading,y_axis_reading,z_axis_reading,vibration_intensity,has_real_signal
0.0,0.0,2054.1,585.817,True,0.0,-89,181,550,2.00698606443621,False
0.09,0.0,2052.9,580.356,True,0.0,-94,179,544,2.01917484165907,False
0.188,0.0,2052.3,587.558,True,0.0,-94,178,552,2.044567612572,False
0.288,0.0,2052.3,581.445,True,0.0,-89,179,546,2.01720018961954,False
0.396,0.0,2052.9,583.483,True,0.0,-92,178,548,2.0061114131817,False
0.489,0.0,2051.7,579.721,True,0.0,-90,179,544,2.00085925082648,False
0.587,0.0,2051.2,579.567,True,0.0,-89,179,544,1.99274363137003,False
0.694,0.0,2051.6,581.593,True,0.0,-92,181,545,1.97858635017515,False
0.791,0.0,2051.5,579.728,True,0.0,-92,178,544,1.9448771300407,False
0.889,0.0,2051.1,580.66,True,0.0,-90,179,545,1.93671887130678,False
0.988,0.0,2050.0,581.936,True,0.0,-92,176,547,1.91462724987038,False
1.089,0.0,2049.6,582.693,True,0.0,-91,179,547,1.88073795876475,False
1.187,0.0,2049.3,582.398,True,0.0,-93,177,547,1.88170243069571,False
1.295,0.0,2049.8,579.561,True,0.0,-91,181,543,1.8885215803772,False
1.392,0.0,2049.6,577.845,True,0.0,-90,179,542,1.87938995085598,False
1.496,0.0,2049.5,582.063,True,0.0,-91,180,546,1.86932690172407,False
1.594,0.0,2048.1,583.632,True,0.0,-91,179,548,1.85527832351881,False
1.692,0.0,2048.3,581.593,True,0.0,-92,181,545,1.84535836509888,False
1.789,0.0,2047.5,578.942,True,0.0,-93,181,542,1.85814750489115,False
1.9,0.0,2033.2,578.631,True,0.0,-91,178,543,1.79489332449553,False
1.999,0.0,2024.3,578.002,True,0.0,-91,179,542,1.75516414447759,False
2.092,0.0,2018.6,582.693,True,0.0,-91,179,547,1.70765247507581,False
2.191,0.0,2017.4,581.936,True,0.0,-92,176,547,1.71201943942668,False
2.29,0.0,2016.2,579.878,True,0.0,-91,179,544,1.68293699781904,False
2.39,0.0,2016.0,582.082,True,0.0,-91,177,547,1.62456097588777,False
2.488,0.0,2015.8,579.878,True,0.0,-91,179,544,1.62006832029066,False
2.596,0.0,2015.6,582.846,True,0.0,-90,180,547,1.60339245945393,False
2.693,0.0,2015.4,582.063,True,0.0,-91,180,546,1.57515187602532,False
2.79,0.0,2015.1,579.093,True,0.0,-90,180,543,1.54374300586486,False
2.887,0.0,2013.8,582.544,True,0.0,-92,178,547,1.54210587750643,False
2.994,0.0,2009.7,584.11,True,0.0,-90,178,549,1.54368448795215,False
3.092,0.0,2001.1,583.009,True,0.0,-93,179,547,1.54021647583592,False
3.189,0.0,1989.9,580.056,True,0.0,-92,176,545,1.55199772108764,False
3.288,0.0,1979.8,584.405,True,0.0,-92,181,548,1.55802857592369,False
3.389,0.0,1972.7,581.747,True,0.0,-91,182,545,1.5675047892274,False
3.487,1.30128254407544,1969.1,580.035,True,78.0769526445264,-92,179,544,1.55942182668225,False
3.594,0.0,1966.8,581.754,True,0.0,-91,179,546,1.5500517106036,False
3.692,0.0,1965.6,579.878,True,0.0,-91,179,544,1.55090820414234,False
3.793,0.0,1966.0,582.693,True,0.0,-91,179,547,1.54414215976292,False
3.89,0.0,1965.8,581.293,True,0.0,-94,179,545,1.53702315593505,False
3.99,0.0,1964.5,582.863,True,0.0,-94,178,547,1.53661968247493,False
4.088,0.0,1963.9,585.39,True,0.0,-84,185,549,1.63098391921866,False
4.197,0.0,1965.1,598.453,True,0.0,-73,209,556,2.62870815826254,False
4.297,0.0,1972.8,622.421,True,0.0,-80,232,572,4.06551682889791,False
4.387,0.0,1981.3,634.921,True,0.0,-98,239,580,5.30952096008161,True
4.496,0.0,1991.8,639.519,True,0.0,-120,221,588,6.56163696704809,True
4.594,0.0,1996.0,613.187,True,0.0,-127,187,570,7.15683492237118,True
4.691,0.0,1993.0,585.512,True,0.0,-110,168,550,7.25376105958626,True
4.789,0.0,1984.8,575.672,True,0.0,-94,179,539,7.27069062837742,True
4.887,0.0,1974.9,586.056,True,0.0,-97,198,543,7.32982686112876,True
4.994,0.0,1966.7,587.688,True,0.0,-105,196,544,7.41461263735833,True
5.092,0.0,1960.6,586.868,True,0.0,-103,186,547,7.48343970306902,True
5.19,0.0,1958.4,582.723,True,0.0,-85,185,546,7.49822635306865,True
5.288,0.0,1960.2,600.89,True,0.0,-69,212,558,7.82274024344331,True
5.39,0.0,1968.7,626.387,True,0.0,-79,238,574,8.46606944039506,True
5.488,0.0,1979.3,637.973,True,0.0,-100,239,583,9.17346479616441,True
5.595,0.0,1987.9,634.203,True,0.0,-118,220,583,9.74429404830378,True
5.69,0.0,1992.3,619.287,True,0.0,-125,196,574,10.1143565046999,True
5.792,0.0,1994.5,599.835,True,0.0,-119,179,560,10.3300166565667,True
5.899,0.0,1996.6,586.067,True,0.0,-107,175,549,10.3776553087117,True
5.997,0.0,1994.5,580.736,True,0.0,-98,175,545,10.3869755945846,True
6.096,0.0,1993.2,581.656,True,0.0,-96,188,542,10.3932498368118,True
6.195,0.0,1976.4,587.405,True,0.0,-98,196,545,10.4156055745552,True
6.294,0.0,1975.3,591.869,True,0.0,-102,199,548,10.4549338736485,True
6.392,0.0,1956.8,596.197,True,0.0,-107,201,551,10.476538203774,True
6.491,0.0,1956.2,595.491,True,0.0,-109,195,552,10.5293981495078,True
6.588,0.0,1951.7,591.309,True,0.0,-107,186,551,10.5618586283323,True
6.696,0.0,1949.4,584.338,True,0.0,-101,179,547,10.5728136418986,True
6.794,0.0,1948.5,582.105,True,0.0,-85,186,545,10.5836574051393,True
6.891,0.0,1948.9,596.548,True,0.0,-77,202,556,10.6743826163899,True
6.989,0.0,1952.6,615.285,True,0.0,-76,224,568,10.9699404631705,True
7.087,0.0,1961.3,632.162,True,0.0,-88,238,579,11.425860221569,True
7.189,0.0,1972.1,640.98,True,0.0,-104,238,586,11.9876990712295,True
7.286,0.0,1982.4,640.095,True,0.0,-120,220,589,12.3964499671053,True
7.392,0.0,1988.7,617.62,True,0.0,-126,193,573,12.6371809868218,True
7.488,0.0,1990.4,595.555,True,0.0,-119,174,557,12.7479568258237,True
7.591,0.0,1988.3,581.233,True,0.0,-104,170,546,12.8318547391534,True
7.689,0.0,1981.8,575.836,True,0.0,-95,179,539,12.8459303220085,True
7.797,0.0,1962.4,582.036,True,0.0,-94,193,541,12.8492436546748,True
7.895,0.0,1955.4,587.751,True,0.0,-101,201,543,12.8676835022482,True
7.996,0.0,1951.4,587.204,True,0.0,-106,194,544,12.8852553763496,True
8.093,0.0,1949.6,586.237,True,0.0,-103,184,547,12.8903020925177,True
8.19,0.0,1948.3,580.032,True,0.0,-92,182,543,12.8383773599466,True
8.287,0.0,1947.5,592.95,True,0.0,-77,194,555,12.8777999710519,True
8.394,0.0,1952.5,611.072,True,0.0,-70,222,565,13.1092982845506,True
8.493,0.0,1961.7,629.617,True,0.0,-81,241,576,13.4781226923652,True
8.59,0.0,1971.2,636.972,True,0.0,-97,240,582,13.8348523843931,True
8.688,0.0,1977.8,631.21,True,0.0,-116,223,579,14.0876338392241,True
8.795,0.0,1983.3,623.136,True,0.0,-119,203,577,14.3101634928907,True
8.893,0.0,1985.4,605.232,True,0.0,-115,184,565,14.3725139775859,True
8.994,0.0,1985.3,591.349,True,0.0,-107,177,554,14.3930982912684,True
9.092,1.29640832555543,1984.0,585.689,True,77.7844995333256,-98,182,548,14.3302641586537,True
9.19,0.0,1979.1,592.595,True,0.0,-96,193,552,14.3175043371954,True
9.288,0.0,1971.0,592.97,True,0.0,-97,202,549,14.3004465993887,True
9.391,0.0,1951.1,599.456,True,0.0,-104,204,554,14.3650543484667,True
9.489,0.0,1950.9,597.444,True,0.0,-111,197,553,14.3302445089439,True
9.597,0.0,1943.4,589.944,True,0.0,-108,187,549,14.3700834045502,True
9.695,0.0,1938.9,588.941,True,0.0,-95,185,551,14.3488727627999,True
9.794,0.0,1936.8,591.951,True,0.0,-79,193,554,14.367190759223,True
9.894,0.0,1939.8,609.037,True,0.0,-74,215,565,14.4805738250915,True
9.992,0.0,1947.9,627.635,True,0.0,-79,234,577,14.680017558874,True
10.091,0.0,1959.7,641.759,True,0.0,-97,243,586,15.0657875911395,True
10.19,0.0,1972.0,646.333,True,0.0,-113,236,591,15.4124275691153,True
10.288,0.0,1981.7,636.648,True,0.0,-127,214,586,15.6176288366065,True
10.387,0.0,1986.3,613.491,True,0.0,-127,191,569,15.7301510797469,True
10.49,0.0,1988.6,595.407,True,0.0,-117,178,556,15.8154887160395,True
10.588,0.0,1989.2,584.738,True,0.0,-105,178,547,15.8108568384471,True
10.696,0.0,1981.3,585.674,True,0.0,-94,187,547,15.7951555390356,True
10.793,0.0,1971.8,591.041,True,0.0,-95,200,548,15.7671655253845,True
10.893,0.0,1971.3,596.86,True,0.0,-105,204,551,15.7483098270211,True
10.992,0.0,1955.6,599.956,True,0.0,-111,199,555,15.7348731661717,True
11.088,0.0,1955.0,594.802,True,0.0,-109,190,553,15.6749402171414,True
11.185,0.0,1950.4,587.395,True,0.0,-97,182,550,15.6578648604411,True
11.286,0.0,1949.1,593.81,True,0.0,-76,197,555,15.6818985624112,True
11.392,0.0,1952.4,608.819,True,0.0,-74,217,564,15.7627297907406,True
11.491,0.0,1961.1,632.016,True,0.0,-80,238,580,15.9724671552061,True
11.59,0.0,1974.0,643.14,True,0.0,-94,243,588,16.2374630188402,True
11.69,0.0,1985.8,643.215,True,0.0,-115,234,588,16.4647107076742,True
11.787,0.0,1995.0,636.114,True,0.0,-126,213,586,16.6377697507261,True
11.894,0.0,1999.7,614.424,True,0.0,-124,190,571,16.693768512248,True
11.994,0.0,2000.1,593.102,True,0.0,-113,176,555,16.6966413081407,True
12.093,0.0,2001.4,591.703,True,0.0,-102,178,555,16.7070000366392,True
12.19,0.0,1999.8,586.479,True,0.0,-93,190,547,16.6440319552055,True
12.287,0.0,1996.7,595.163,True,0.0,-97,203,551,16.5992741942354,True
12.394,0.0,1980.8,596.28,True,0.0,-105,205,550,16.5894994772866,True
12.491,0.0,1980.3,600.334,True,0.0,-108,199,556,16.5424369527644,True
12.588,0.0,1969.7,594.802,True,0.0,-109,190,553,16.4793545110099,True
12.69,0.0,1961.5,587.542,True,0.0,-96,183,550,16.4566317895101,True
12.786,0.0,1956.8,594.818,True,0.0,-82,189,558,16.4478166015835,True
12.892,0.0,1957.3,604.726,True,0.0,-73,211,562,16.5084193309812,True
12.989,0.0,1963.4,623.76,True,0.0,-76,232,574,16.6036607506061,True
13.092,0.0,1975.1,642.591,True,0.0,-89,241,589,16.8035241129993,True
13.191,0.0,1988.1,647.001,True,0.0,-105,239,592,17.0069169380347,True
13.289,0.0,1999.4,642.427,True,0.0,-122,223,590,17.157292524728,True
13.398,0.0,2005.5,621.618,True,0.0,-127,202,574,17.2040194502284,True
13.496,0.0,2008.6,605.298,True,0.0,-120,181,565,17.2102078915329,True
13.595,0.0,2009.2,591.714,True,0.0,-109,177,554,17.1995284379444,True
13.695,0.0,2007.8,584.276,True,0.0,-97,181,547,17.1751649717125,True
13.792,0.0,2004.5,591.068,True,0.0,-94,195,550,17.1082855171401,True
13.889,0.0,1997.5,594.567,True,0.0,-99,203,550,17.0541800729267,True
13.987,0.0,1988.1,600.468,True,0.0,-105,201,556,16.9900107782711,True
14.094,0.0,1972.5,603.703,True,0.0,-110,194,561,16.9546075111415,True
14.192,0.0,1969.1,588.769,True,0.0,-105,182,550,16.9153420571925,True
14.29,0.0,1967.5,587.548,True,0.0,-88,187,550,16.869677755876,True
14.388,0.0,1966.7,598.247,True,0.0,-75,205,557,16.7272570317739,True
14.496,0.0,1973.0,619.95,True,0.0,-75,227,572,16.7883564633288,True
14.594,0.0,1983.4,635.127,True,0.0,-88,241,581,16.8219098289391,True
14.688,0.0,1996.6,649.571,True,0.0,-105,241,594,16.9678099041558,True
14.795,0.0,2007.9,641.668,True,0.0,-121,224,589,17.0145837185413,True
14.892,0.0,2014.2,624.237,True,0.0,-128,198,578,17.0927725192864,True
14.99,0.0,2016.3,603.035,True,0.0,-121,179,563,17.096505399825,True
15.093,0.0,2018.5,587.941,True,0.0,-107,175,551,17.1736574373522,True
15.191,0.0,2018.2,583.344,True,0.0,-97,184,545,17.1546592891862,True
15.298,0.0,2015.8,588.083,True,0.0,-96,199,545,17.0664663188672,True
15.397,0.0,2009.3,595.998,True,0.0,-102,203,551,16.9008525388201,True
15.493,0.0,2009.0,600.256,True,0.0,-109,201,555,16.7437807865321,True
15.592,0.0,1999.2,594.439,True,0.0,-107,190,553,16.6812238251333,True
15.69,0.0,1988.7,586.936,True,0.0,-98,183,549,16.6078981131588,True
15.788,0.0,1981.7,592.145,True,0.0,-78,194,554,16.5884613420347,True
15.895,0.0,1979.5,607.537,True,0.0,-74,216,563,16.6095602401921,True
15.993,0.0,1987.1,629.177,True,0.0,-78,236,578,16.7192728483485,True
16.091,0.0,1999.3,644.349,True,0.0,-96,243,589,16.8566198683889,True
16.188,0.0,2012.0,646.902,True,0.0,-112,233,593,16.9956004096107,True
16.295,0.0,2019.7,630.591,True,0.0,-126,213,580,17.1395714476707,True
16.393,1.29639104005347,2024.2,614.941,True,77.783462403208,-125,188,572,17.214428928631,True
16.491,0.0,2024.4,594.146,True,0.0,-112,177,556,17.1993822663091,True
16.592,0.0,2025.6,585.448,True,0.0,-102,179,548,17.2879061299425,True
16.69,0.0,2025.4,587.124,True,0.0,-95,191,547,17.2409578218573,True
16.788,0.0,2024.0,596.768,True,0.0,-96,200,554,17.1822026229863,True
16.894,0.0,2020.6,597.681,True,0.0,-103,202,553,17.1309365400493,True
16.995,0.0,2013.1,600.666,True,0.0,-108,200,556,17.0324104528388,True
17.092,0.0,2004.1,593.984,True,0.0,-108,188,553,16.9101512438467,True
17.191,0.0,2002.6,588.96,True,0.0,-97,181,552,16.7866136042614,True
17.29,0.0,1988.2,586.284,True,0.0,-81,192,548,16.7066877792418,True
17.39,0.0,1989.7,605.427,True,0.0,-73,213,562,16.719891625955,True
17.489,0.0,1993.4,624.802,True,0.0,-77,232,575,16.7618897111318,True
17.587,0.0,2003.0,638.909,True,0.0,-90,243,584,16.8799990941822,True
17.695,0.0,2016.8,647.494,True,0.0,-108,239,592,16.9528922699626,True
17.793,0.0,2027.9,641.509,True,0.0,-122,223,589,17.0291247221662,True
17.891,0.0,2034.7,627.163,True,0.0,-127,202,580,17.0739430174824,True
17.99,0.0,2037.2,605.306,True,0.0,-123,179,565,17.1314768271781,True
18.088,0.0,2037.5,589.729,True,0.0,-110,176,552,17.1631851800764,True
18.197,0.0,2038.0,585.581,True,0.0,-101,180,548,17.168045193307,True
18.295,0.0,2038.0,586.848,True,0.0,-95,193,546,17.1378307610524,True
18.395,0.0,2037.5,594.567,True,0.0,-99,203,550,17.0239015843474,True
18.491,0.0,2036.7,597.711,True,0.0,-107,200,553,16.9550228757831,True
18.589,0.0,2027.6,598.369,True,0.0,-111,197,554,16.7959287967972,True
18.685,0.0,2026.6,592.241,True,0.0,-107,186,552,16.6758135451054,True
18.789,0.0,2014.9,588.776,True,0.0,-92,183,552,16.6384379405902,True
18.899,0.0,2002.2,598.881,True,0.0,-76,201,559,16.6853149544682,True
18.998,0.0,2004.2,615.894,True,0.0,-75,226,568,16.7447975253083,True
19.092,0.0,2012.1,633.455,True,0.0,-88,239,580,16.8215797147075,True
19.191,0.0,2022.8,644.629,True,0.0,-105,240,589,17.0105060988324,True
19.29,0.0,2032.9,640.975,True,0.0,-124,223,588,17.1438455261341,True
19.389,0.0,2038.8,620.742,True,0.0,-129,198,574,17.1568081953834,True
19.495,0.0,2042.1,601.209,True,0.0,-118,178,562,17.2882717723508,True
19.592,0.0,2042.5,584.949,True,0.0,-106,175,548,17.2944262170654,True
19.69,0.0,2042.6,582.112,True,0.0,-97,186,543,17.3167638401815,True
19.788,0.0,2041.1,594.416,True,0.0,-95,199,552,17.2894220245041,True
19.896,0.0,2041.3,600.891,True,0.0,-103,206,555,17.2209074031681,True
19.995,0.0,2033.1,600.964,True,0.0,-110,197,557,17.0822550178784,True
20.093,0.0,2024.1,590.063,True,0.0,-107,185,550,16.9364113496069,True
20.191,0.0,2014.6,586.281,True,0.0,-92,181,550,16.8046515388175,True
20.289,0.0,2008.2,596.472,True,0.0,-77,199,557,16.7285122534323,True
20.391,0.0,2011.3,611.423,True,0.0,-73,222,565,16.7608322591268,True
20.491,0.0,2017.2,633.045,True,0.0,-85,239,580,16.8517751728985,True
20.588,0.0,2026.8,641.533,True,0.0,-98,242,586,16.9538154482233,True
20.685,0.0,2038.5,646.347,True,0.0,-112,234,592,17.056721255449,True
20.787,0.0,2046.5,632.095,True,0.0,-126,212,582,17.1144187432436,True
20.894,0.0,2052.8,619.369,True,0.0,-127,192,575,17.2469598575367,True
20.992,0.0,2053.3,595.951,True,0.0,-115,178,557,17.238004998506,True
21.093,0.0,2054.0,587.403,True,0.0,-104,175,551,17.3528952760084,True
21.192,0.0,2053.7,586.298,True,0.0,-96,185,548,17.3510004030409,True
21.292,1.29880647100749,2052.1,590.961,True,77.9283882604492,-95,197,549,17.3025566873885,True
21.391,0.0,2052.8,596.34,True,0.0,-102,204,551,17.2340478296563,True
21.488,0.0,2052.3,600.591,True,0.0,-109,202,555,17.1518805646736,True
21.596,0.0,2040.6,598.98,True,0.0,-108,192,557,16.8689841602181,True
21.694,0.0,2029.4,589.35,True,0.0,-103,182,551,16.7449042014166,True
21.791,0.0,2027.9,583.626,True,0.0,-89,183,547,16.6795385992391,True
21.888,0.0,2019.4,595.487,True,0.0,-76,202,555,16.6738825314312,True
21.997,0.0,2017.2,616.889,True,0.0,-74,224,570,16.7290902907541,True
22.096,0.0,2026.2,637.255,True,0.0,-85,238,585,16.8615366279379,True
22.188,0.0,2036.5,643.138,True,0.0,-99,241,588,16.9655699276797,True
22.287,0.0,2047.4,643.243,True,0.0,-120,229,589,17.0845518959033,True
22.395,0.0,2054.8,630.582,True,0.0,-127,204,583,17.245422019323,True
22.492,0.0,2057.9,605.472,True,0.0,-124,182,564,17.3248266807558,True
22.593,0.0,2058.7,589.619,True,0.0,-111,175,552,17.3801723378496,True
22.699,0.0,2060.0,582.753,True,0.0,-99,178,546,17.409310353602,True
22.797,0.0,2059.7,587.45,True,0.0,-95,192,547,17.3945076576441,True
22.896,0.0,2058.7,593.219,True,0.0,-97,200,550,17.3246482342653,True
22.995,0.0,2054.8,597.868,True,0.0,-106,201,553,17.186853164685,True
23.092,0.0,2054.2,596.276,True,0.0,-110,194,553,17.1257813020656,True
23.19,0.0,2045.6,588.069,True,0.0,-101,182,550,16.9665142840623,True
23.288,0.0,2035.8,591.167,True,0.0,-87,190,553,16.8054116366566,True
23.395,0.0,2022.7,604.056,True,0.0,-76,208,562,16.7122292205956,True
23.492,0.0,2028.6,624.802,True,0.0,-77,232,575,16.7811164149194,True
23.589,0.0,2036.4,639.444,True,0.0,-90,242,585,16.903051130157,True
23.697,0.0,2047.9,645.666,True,0.0,-108,239,590,17.0470362126566,True
23.794,0.0,2057.4,640.321,True,0.0,-123,219,589,17.1658090246579,True
23.891,0.0,2062.0,618.855,True,0.0,-129,192,574,17.2529016960853,True
23.993,0.0,2063.8,599.441,True,0.0,-117,179,560,17.3189454053748,True
24.09,0.0,2064.4,589.339,True,0.0,-106,174,553,17.3124414307399,True
24.187,0.0,2063.4,586.909,True,0.0,-94,185,549,17.3503969491791,True
24.294,0.0,2063.5,589.775,True,0.0,-95,199,547,17.3585839431872,True
24.394,0.0,2062.7,598.701,True,0.0,-103,205,553,17.2904721192263,True
24.49,0.0,2063.1,601.236,True,0.0,-106,200,557,17.2116977529965,True
24.588,0.0,2062.5,595.232,True,0.0,-108,189,554,17.107357620274,True
24.698,0.0,2055.6,591.307,True,0.0,-98,182,554,16.8271539481369,True
24.787,0.0,2054.3,589.377,True,0.0,-81,190,552,16.8146798356362,True
24.893,0.0,2039.5,607.757,True,0.0,-74,214,564,16.7236214179972,True
24.99,0.0,2041.0,630.221,True,0.0,-79,236,579,16.8209011270961,True
25.089,0.0,2050.3,639.939,True,0.0,-96,241,585,16.9139852540993,True
25.197,0.0,2058.3,644.681,True,0.0,-114,236,589,17.0374459098533,True
25.295,0.0,2065.0,634.411,True,0.0,-125,214,584,17.0738947923001,True
25.392,0.0,2069.1,614.523,True,0.0,-126,189,571,17.1222488778733,True
25.495,0.0,2070.6,593.784,True,0.0,-115,177,555,17.2576901507506,True
25.592,0.0,2071.7,587.701,True,0.0,-104,176,551,17.2461012414092,True
25.689,0.0,2070.1,585.2,True,0.0,-95,185,547,17.2762699630425,True
25.79,0.0,2069.8,588.868,True,0.0,-93,200,546,17.2749451395991,True
25.887,0.0,2070.2,599.117,True,0.0,-104,203,554,17.1994630413043,True
25.995,0.0,2069.8,599.111,True,0.0,-110,197,555,17.0309342084991,True
26.093,0.0,2064.1,594.484,True,0.0,-109,189,553,16.8473529283515,True
26.196,0.0,2055.3,588.167,True,0.0,-96,182,551,16.7017087667512,True
26.295,0.0,2054.1,592.562,True,0.0,-79,192,555,16.6894626252629,True
26.393,0.0,2048.6,611.6,True,0.0,-74,217,567,16.6819887475762,True
26.491,0.0,2050.2,633.733,True,0.0,-82,237,582,16.7787569838607,True
26.589,0.0,2057.2,644.65,True,0.0,-98,243,589,16.9234761732952,True
26.699,0.0,2064.8,641.234,True,0.0,-114,229,588,17.0409829487549,True
26.789,0.0,2072.2,633.215,True,0.0,-129,208,584,17.1633274607799,True
26.897,0.0,2076.9,611.363,True,0.0,-124,183,570,17.2428073271268,True
26.995,0.0,2078.1,587.45,True,0.0,-111,174,550,17.2517003904992,True
27.094,0.0,2077.0,583.367,True,0.0,-99,180,546,17.3673277986508,True
27.192,0.0,2076.2,590.628,True,0.0,-95,196,549,17.3448995370498,True
27.291,1.29884544293924,2075.9,595.245,True,77.9307265763544,-101,204,550,17.2846038691295,True
27.389,0.0,2075.7,597.459,True,0.0,-107,202,552,17.2161021665638,True
27.495,0.0,2076.6,598.921,True,0.0,-111,193,556,17.0729168559848,True
27.593,0.0,2076.6,590.191,True,0.0,-106,183,551,16.9200881153798,True
27.691,0.0,2075.7,590.025,True,0.0,-92,184,553,16.8833239347841,True
27.793,0.0,2075.5,601.556,True,0.0,-75,201,562,16.7504563415676,True
27.89,0.0,2079.7,616.137,True,0.0,-72,220,571,16.7194248956554,True
27.988,0.0,2088.3,633.19,True,0.0,-82,238,581,16.79938862141,True
28.094,0.0,2099.3,640.934,True,0.0,-99,240,586,16.8901713042408,True
28.196,0.0,2109.6,647.628,True,0.0,-115,231,594,17.0019259042374,True
28.29,0.0,2117.1,635.25,True,0.0,-125,211,586,17.062057963284,True
28.389,0.0,2121.4,613.607,True,0.0,-126,186,571,17.112373221315,True
28.499,0.0,2123.9,595.511,True,0.0,-116,179,556,17.2346090220246,True
28.589,0.0,2123.2,587.581,True,0.0,-105,175,551,17.2273736099303,True
28.696,0.0,2124.2,587.61,True,0.0,-100,178,551,17.3162468186595,True
28.793,0.0,2123.6,587.548,True,0.0,-96,186,549,17.3102014807667,True
28.891,0.0,2122.8,589.153,True,0.0,-94,192,549,17.2615255786151,True
28.989,0.0,2121.0,588.188,True,0.0,-92,190,549,17.2339353397952,True
29.097,0.0,2121.2,589.858,True,0.0,-98,195,548,17.0644006806373,True
29.194,0.0,2120.5,593.579,True,0.0,-96,196,552,16.8860826197233,True
29.291,0.0,2120.1,598.284,True,0.0,-98,198,556,16.7245711877148,True
29.388,0.0,2118.6,599.709,True,0.0,-99,199,557,16.6455967518089,True
29.495,0.0,2118.3,595.575,True,0.0,-98,201,552,16.5557162884892,True
29.595,0.0,2118.6,596.426,True,0.0,-98,198,554,16.4897420444359,True
29.692,0.0,2117.2,594.644,True,0.0,-100,200,551,16.4411343807063,True
29.79,0.0,2116.7,593.213,True,0.0,-99,199,550,16.4425677390367,True
29.887,0.0,2116.2,595.238,True,0.0,-98,200,552,16.3735628761374,True
29.991,0.0,2115.8,597.424,True,0.0,-100,200,554,16.3733524058774,True
30.089,0.0,2115.0,596.002,True,0.0,-97,200,553,16.3703472888234,True
30.197,0.0,2115.0,595.996,True,0.0,-99,199,553,16.3576131398116,True
30.295,0.0,2113.4,597.852,True,0.0,-99,199,555,16.2946310205508,True
30.394,0.0,2114.2,596.759,True,0.0,-98,199,554,16.1749490905004,True
30.495,0.0,2113.8,600.544,True,0.0,-102,200,557,15.9884362829959,True
30.593,0.0,2113.4,595.238,True,0.0,-98,200,552,15.7846971124174,True
30.692,0.0,2111.9,598.021,True,0.0,-98,200,555,15.5675089897978,True
30.79,0.0,2113.1,597.339,True,0.0,-101,202,553,15.4353937566043,True
30.889,0.0,2113.0,597.76,True,0.0,-100,201,554,15.3643050974426,True
30.988,0.0,2111.5,595.403,True,0.0,-99,200,552,15.2589453290551,True
31.096,0.0,2112.6,596.768,True,0.0,-96,200,554,15.198325358141,True
31.195,0.0,2112.4,598.786,True,0.0,-97,200,556,15.1577961006186,True
31.293,0.0,2110.8,596.26,True,0.0,-99,197,554,15.1432244724363,True
31.39,0.0,2110.7,596.165,True,0.0,-98,200,553,15.0759283628597,True
31.491,0.0,2110.4,595.663,True,0.0,-99,198,553,15.1340676597111,True
31.588,0.0,2110.0,595.238,True,0.0,-98,200,552,15.0686537210986,True
31.696,0.0,2110.8,597.09,True,0.0,-100,199,554,15.0879130835365,True
31.793,0.0,2109.4,594.308,True,0.0,-100,199,551,15.0301725516702,True
31.894,0.0,2110.3,595.831,True,0.0,-98,199,553,14.958196448236,True
31.989,0.0,2108.8,596.758,True,0.0,-100,198,554,14.8902712099504,True
32.088,0.0,2108.3,595.84,True,0.0,-96,200,553,14.7491122929856,True
32.198,0.0,2109.2,595.83,True,0.0,-100,198,553,14.3363055609409,True
32.288,0.0,2107.7,599.28,True,0.0,-100,200,556,14.0983356531782,True
32.397,0.0,2108.4,594.903,True,0.0,-98,199,552,13.9384703935842,True
32.495,0.0,2108.1,596.002,True,0.0,-97,200,553,13.8329649138597,True
32.592,0.0,2106.6,602.333,True,0.0,-98,199,560,13.7652570215525,True
32.689,0.0,2106.1,598.78,True,0.0,-99,199,556,13.6808529400377,True
32.796,0.0,2106.5,594.576,True,0.0,-96,199,552,13.6167560424347,True
32.893,0.0,2106.1,597.429,True,0.0,-98,201,554,13.5903584848479,True
32.99,0.0,2104.6,592.97,True,0.0,-97,202,549,13.59305533043,True
33.086,0.0,2104.0,595.088,True,0.0,-95,201,552,13.593516049649,True
33.192,0.0,2104.6,596.002,True,0.0,-97,200,553,13.5963720636936,True
33.293,0.0,2104.0,596.924,True,0.0,-99,199,554,13.5595511360725,True
33.391,1.30124783655449,2103.3,593.811,True,78.0748701932695,-97,199,551,13.5028936918675,True
33.489,0.0,2101.8,598.186,True,0.0,-99,200,555,13.4171698744254,True
33.586,0.0,2101.6,601.735,True,0.0,-98,200,559,13.2052431323839,True
33.69,0.0,2101.3,596.501,True,0.0,-98,201,553,12.9196310385089,True
33.794,0.0,2101.7,598.193,True,0.0,-97,201,555,12.6115273035444,True
33.892,0.0,2101.0,597.171,True,0.0,-100,202,553,12.2504343494282,True
33.992,0.0,2100.5,599.447,True,0.0,-101,200,556,12.190326733283,True
34.09,0.0,2099.0,596.853,True,0.0,-96,203,553,12.1007647896453,True
34.197,0.0,2099.6,595.57,True,0.0,-100,200,552,12.0344630954721,True
34.295,0.0,2099.4,596.667,True,0.0,-99,201,553,12.0170332938811,True
34.393,0.0,2098.9,597.441,True,0.0,-96,202,554,11.9620195692575,True
34.491,0.0,2098.3,599.121,True,0.0,-97,201,556,12.0088658416278,True
34.588,0.0,2096.7,596.165,True,0.0,-98,200,553,11.9531010073359,True
