elapsed_seconds,dominant_freq_hz,flow_intensity,total_magnitude,flow_running,vibration_rpm,x_axis_reading,y_axis_reading,z_axis_reading,vibration_intensity,has_real_signal
0.0,0.0,1687.5,589.721,True,0.0,-79,189,553,1.73728311662911,False
0.097,0.0,1687.3,589.055,True,0.0,-81,189,552,1.7256223973647,False
0.205,0.0,1687.1,591.25,True,0.0,-81,190,554,1.71463861376062,False
0.302,0.0,1686.7,586.723,True,0.0,-80,188,550,1.71518160904272,False
0.404,0.0,1683.7,585.742,True,0.0,-82,187,549,1.70199151818985,False
0.502,0.0,1679.9,586.86,True,0.0,-81,188,550,1.69422872626368,False
0.6,0.0,1673.8,592.217,True,0.0,-79,188,556,1.71055447752241,False
0.707,0.0,1664.9,589.24,True,0.0,-80,190,552,1.67554974318095,False
0.805,0.0,1655.3,586.568,True,0.0,-81,190,549,1.67129674784395,False
0.904,0.0,1654.2,591.413,True,0.0,-80,188,555,1.68255280529504,False
1.004,0.0,1633.3,588.118,True,0.0,-81,189,551,1.66963099774647,False
1.102,0.0,1632.2,589.218,True,0.0,-80,187,553,1.66489072394456,False
1.2,0.0,1609.3,587.691,True,0.0,-80,191,550,1.66034216612712,False
1.298,0.0,1608.1,587.798,True,0.0,-81,188,551,1.65991316118479,False
1.407,0.0,1585.3,588.077,True,0.0,-83,188,551,1.63676318934102,False
1.505,0.0,1584.1,587.422,True,0.0,-78,191,550,1.63108481910054,False
1.601,0.0,1573.4,586.568,True,0.0,-81,190,549,1.62678674153915,False
1.698,0.0,1564.0,587.044,True,0.0,-80,189,550,1.60662804293355,False
1.805,0.0,1546.8,594.062,True,0.0,-81,190,557,1.62140277590738,False
1.902,0.0,1540.5,590.13,True,0.0,-82,189,553,1.61393200520894,False
1.999,0.0,1539.3,589.377,True,0.0,-81,190,552,1.60349831408966,False
2.102,0.0,1531.8,589.24,True,0.0,-80,190,552,1.60145607058816,False
2.199,0.0,1530.8,590.395,True,0.0,-77,189,554,1.60466896816991,False
2.296,0.0,1527.4,586.384,True,0.0,-82,189,549,1.60390086430629,False
2.403,0.0,1523.1,587.661,True,0.0,-80,188,551,1.60144705908096,False
2.505,0.0,1521.7,587.643,True,0.0,-82,190,550,1.55370317835216,False
2.604,0.0,1520.6,592.052,True,0.0,-80,190,555,1.54252171937718,False
2.703,0.0,1520.5,589.992,True,0.0,-81,189,553,1.54023602068852,False
2.808,0.0,1520.1,589.377,True,0.0,-81,190,552,1.52416154762268,False
2.904,0.0,1519.5,590.636,True,0.0,-81,191,553,1.49381247695507,False
3.002,0.0,1518.6,588.919,True,0.0,-80,189,552,1.48715434363915,False
3.11,0.0,1516.9,587.367,True,0.0,-80,190,550,1.47430013960725,False
3.199,0.470724922092971,1515.7,590.042,True,28.2434953255783,-79,190,553,1.47255121085784,False
3.306,0.0,1512.8,587.3,True,0.0,-82,186,551,1.49274158531441,False
3.403,0.0,1510.9,588.784,True,0.0,-79,189,552,1.48894917990161,False
3.5,0.0,1508.6,589.811,True,0.0,-82,188,553,1.46204104395044,False
3.598,0.0,1507.4,591.25,True,0.0,-81,190,554,1.4599810769664,False
3.706,0.0,1504.9,588.861,True,0.0,-84,190,551,1.45192971632594,False
3.803,0.0,1501.3,584.235,True,0.0,-80,189,547,1.4547550889678,False
3.901,0.0,1500.2,589.105,True,0.0,-79,190,552,1.4521392116385,False
3.998,0.0,1496.9,588.764,True,0.0,-81,191,551,1.45386817104914,False
4.107,0.0,1492.5,589.753,True,0.0,-79,192,552,1.46597682681135,False
4.2,0.0,1489.8,588.492,True,0.0,-79,191,551,1.46728282693882,False
4.296,0.0,1488.5,588.44,True,0.0,-81,190,551,1.46477884182504,False
4.403,0.0,1486.1,589.856,True,0.0,-80,189,553,1.46107016012683,False
4.5,0.0,1483.6,589.429,True,0.0,-79,191,552,1.44770565327212,False
4.604,0.0,1480.4,587.181,True,0.0,-81,189,550,1.44904893027045,False
4.703,0.0,1478.4,589.856,True,0.0,-80,189,553,1.43810555632799,False
4.801,0.0,1477.3,589.856,True,0.0,-80,189,553,1.42047276336691,False
4.911,0.0,1475.8,587.181,True,0.0,-81,189,550,1.42282393635464,False
5.014,0.0,1475.3,583.162,True,0.0,-79,189,546,1.44405868313629,False
5.102,0.0,1475.2,585.55,True,0.0,-78,191,548,1.46320329835343,False
5.202,0.0,1475.0,589.144,True,0.0,-79,193,551,1.47531854918731,False
5.303,0.0,1475.0,585.923,True,0.0,-81,188,549,1.4807266415096,False
5.4,0.0,1473.9,585.359,True,0.0,-79,190,548,1.48921179017754,False
5.498,0.0,1474.0,595.68,True,0.0,-81,195,557,1.54612134201405,False
5.609,0.0,1477.7,609.746,True,0.0,-71,218,565,2.37764548150781,False
5.71,0.0,1488.8,633.979,True,0.0,-81,238,582,3.71744893607556,False
5.798,0.0,1504.8,643.392,True,0.0,-103,240,588,5.16640098596154,True
5.908,0.0,1511.3,634.931,True,0.0,-123,222,582,6.41037774482623,True
6.007,0.0,1512.6,610.398,True,0.0,-124,189,567,6.98391593254204,True
6.105,0.0,1506.3,586.486,True,0.0,-106,177,549,7.16451329925926,True
6.201,0.0,1505.4,584.178,True,0.0,-92,192,544,7.17594995882161,True
6.303,0.0,1495.0,601.214,True,0.0,-100,203,557,7.28313485516382,True
6.409,0.0,1470.9,600.93,True,0.0,-108,198,557,7.47636474254402,True
6.51,0.0,1456.7,591.08,True,0.0,-104,184,552,7.5826777057804,True
6.597,0.0,1455.6,594.283,True,0.0,-80,194,556,7.55029941199071,True
6.705,0.0,1444.1,613.955,True,0.0,-74,221,568,7.82151248741909,True
6.802,0.0,1442.4,634.585,True,0.0,-84,241,581,8.39258784606722,True
6.904,0.0,1429.1,645.593,True,0.0,-103,241,590,9.13442546668503,True
7.003,0.0,1433.5,641.642,True,0.0,-122,226,588,9.81095604517285,True
7.101,0.0,1433.1,621.09,True,0.0,-126,201,574,10.1998298321484,True
7.209,0.0,1431.8,602.001,True,0.0,-119,180,562,10.4745200142789,True
7.307,0.0,1427.4,591.051,True,0.0,-107,176,554,10.5911525300279,True
7.406,0.0,1422.2,586.605,True,0.0,-96,183,549,10.5778530852693,True
7.507,0.0,1417.3,589.479,True,0.0,-94,193,549,10.6255815630911,True
7.606,0.0,1414.0,595.088,True,0.0,-95,201,552,10.6450296376756,True
7.704,0.0,1415.0,600.549,True,0.0,-103,205,555,10.7116097914528,True
7.801,0.0,1415.1,599.486,True,0.0,-108,202,554,10.746837643039,True
7.904,0.0,1416.6,595.82,True,0.0,-109,196,552,10.819970251132,True
8.001,0.0,1417.1,592.656,True,0.0,-104,189,552,10.8649820755554,True
8.097,0.0,1417.4,585.2,True,0.0,-95,185,547,10.8897408971118,True
8.204,0.0,1416.5,589.067,True,0.0,-78,196,550,10.9433786094433,True
