elapsed_seconds,dominant_freq_hz,flow_intensity,total_magnitude,flow_running,vibration_rpm,x_axis_reading,y_axis_reading,z_axis_reading,vibration_intensity,has_real_signal
0.0,0.0,2681.3,565.863,True,0.0,-172,204,499,4.11412777029487,False
0.101,0.0,2681.4,568.68,True,0.0,-172,202,503,4.22316818445614,False
0.201,0.0,2681.4,569.036,True,0.0,-172,203,503,4.30179508378437,False
0.301,0.654063436748725,2681.3,566.168,True,39.2438062049235,-173,204,499,4.40424290227278,False
0.401,0.0,2681.6,569.644,True,0.0,-174,203,503,4.48838721227348,False
0.501,0.0,2681.4,568.568,True,0.0,-171,205,502,4.53771968355187,False
0.6,0.0,2681.0,571.161,True,0.0,-172,204,505,4.58847110842092,False
0.701,0.0,2681.8,571.821,True,0.0,-173,205,505,4.64060430963933,False
0.803,0.0,2681.7,570.416,True,0.0,-173,206,503,4.68941661500952,False
0.904,0.0,2681.9,573.51,True,0.0,-175,208,505,4.72109334227518,False
0.996,0.0,2681.2,570.839,True,0.0,-172,208,503,4.73476739360366,False
1.094,0.0,2681.3,572.788,True,0.0,-175,206,505,4.77813907485836,False
1.201,0.0,2681.5,568.903,True,0.0,-175,205,501,4.83518532056146,False
1.297,0.0,2681.6,571.235,True,0.0,-178,204,503,4.89814257984923,False
1.401,0.0,2681.8,571.14,True,0.0,-176,203,504,4.96508005812116,False
1.5,0.0,2681.6,568.282,True,0.0,-177,204,500,5.03649649174156,True
1.598,0.0,2681.5,567.613,True,0.0,-176,203,500,5.07795610300951,True
1.705,0.0,2681.1,566.69,True,0.0,-173,203,500,5.13293769048526,True
1.803,0.0,2680.9,566.065,True,0.0,-175,202,499,5.19245409734071,True
1.902,0.0,2681.1,570.432,True,0.0,-176,201,504,5.25628608362426,True
2.002,0.0,2681.1,569.197,True,0.0,-176,200,503,5.316087107485,True
2.102,0.0,2681.2,568.846,True,0.0,-176,199,503,5.3751996735774,True
2.201,0.0,2681.2,569.035,True,0.0,-176,197,504,5.43152259488628,True
2.301,0.0,2681.4,566.253,True,0.0,-179,199,499,5.51698894062458,True
2.401,0.0,2681.7,562.462,True,0.0,-177,195,497,5.63986373413384,True
2.501,0.0,2682.4,561.613,True,0.0,-178,189,498,5.80917908245335,True
2.601,0.0,2683.5,555.508,True,0.0,-178,184,493,6.04886334837707,True
2.702,0.0,2684.7,552.675,True,0.0,-175,181,492,6.29308055647987,True
2.802,0.0,2686.5,544.497,True,0.0,-174,176,485,6.67472932228795,True
2.901,0.0,2689.1,537.422,True,0.0,-169,170,481,7.12647529704052,True
3.003,0.0,2691.5,530.172,True,0.0,-164,169,475,7.64956015417211,True
3.1,0.0,2694.4,524.415,True,0.0,-159,167,471,8.20078579332673,True
3.2,0.0,2697.0,518.828,True,0.0,-154,171,465,8.81715425087758,True
3.297,0.0,2698.6,520.851,True,0.0,-151,177,466,9.28655602689154,True
3.401,0.0,2698.7,525.796,True,0.0,-148,186,469,9.69158955393691,True
3.507,0.0,2698.1,528.797,True,0.0,-151,192,469,9.96526382369419,True
3.605,0.0,2696.7,532.524,True,0.0,-154,195,471,10.1853777023606,True
3.709,0.0,2695.0,541.857,True,0.0,-161,198,478,10.2817038591136,True
3.798,0.0,2693.8,540.124,True,0.0,-163,194,477,10.3583772557656,True
3.899,0.0,2693.7,536.957,True,0.0,-163,185,477,10.4879721822761,True
3.999,0.0,2694.4,529.518,True,0.0,-161,178,472,10.7239619380948,True
4.099,0.0,2695.6,524.892,True,0.0,-156,174,470,10.9857591263229,True
